key	category	total_count
"STATUS"	"EconomicOperands"	70
"AUDIT"	"EconomicOperands"	70
"AGREEMENTS"	"EconomicOperands"	70
"FINANCIAL STABILITY"	"EconomicOperands"	70
"CONSIDERED"	"EconomicOperands"	70
"ASSOCIATION"	"EconomicOperands"	70
"INVESTMENT ADVISER"	"EconomicOperands"	70
"PRACTICE"	"EconomicOperands"	70
"EXCEED"	"EconomicOperands"	70
"GRANT"	"EconomicOperands"	69
"SUPERVISED"	"EconomicOperands"	69
"MEET"	"EconomicOperands"	69
"PARTICIPANTS"	"EconomicOperands"	69
"DEPARTMENT"	"EconomicOperands"	69
"PRODUCT"	"EconomicOperands"	68
"NONBANK FINANCIAL COMPANY SUPERVISED BY THE BOARD OF GOVERNORS"	"EconomicOperands"	68
"DETERMINING"	"EconomicOperands"	68
"INDEPENDENT"	"EconomicOperands"	68
"PAID"	"EconomicOperands"	67
"AGENT"	"EconomicOperands"	67
"BANKING ENTITY"	"EconomicOperands"	67
"INSTITUTION"	"EconomicOperands"	67
"RECOMMENDATION"	"EconomicOperands"	67
"MONEY"	"EconomicOperands"	67
"EXISTING"	"EconomicOperands"	66
"DESCRIPTION"	"EconomicOperands"	66
"EXTENSION"	"EconomicOperands"	66
"COSTS"	"EconomicOperands"	66
"CLEARED"	"EconomicOperands"	66
"SERVE"	"EconomicOperands"	66
"ISSUERS"	"EconomicOperands"	65
"ENTERED"	"EconomicOperands"	65
"CHAIRMAN"	"EconomicOperands"	65
"IMPACT"	"EconomicOperands"	65
"STANDARD"	"EconomicOperands"	65
"NONBANK"	"EconomicOperands"	65
"ARISING"	"EconomicOperands"	65
"NATIONAL BANK"	"EconomicOperands"	64
"SAVINGS ASSOCIATION"	"EconomicOperands"	64
"SYSTEMS"	"EconomicOperands"	64
"EQUITY"	"EconomicOperands"	64
"DISCLOSURES"	"EconomicOperands"	64
"FEDERAL BANKING AGENCIES"	"EconomicOperands"	63
"SUPPORT"	"EconomicOperands"	63
"RECEIVE"	"EconomicOperands"	63
"DECISION"	"EconomicOperands"	63
"COORDINATION"	"EconomicOperands"	63
"OF SECURITIES"	"EconomicOperands"	63
"PERCENTAGE"	"EconomicOperands"	63
"CAPACITY"	"EconomicOperands"	62
"ACTING"	"EconomicOperands"	62
"PROGRAMS"	"EconomicOperands"	62
"SERVICE PROVIDER"	"EconomicOperands"	62
"SECURED"	"EconomicOperands"	61
"PROCEEDINGS"	"EconomicOperands"	61
"RESPONSE"	"EconomicOperands"	61
"IDENTIFY"	"EconomicOperands"	61
"RESULTS"	"EconomicOperands"	61
"COMPTROLLER GENERAL OF THE UNITED STATES"	"EconomicOperands"	61
"SIPC"	"EconomicOperands"	60
"FILED"	"EconomicOperands"	60
"CONTROLS"	"EconomicOperands"	60
"POLICY"	"EconomicOperands"	60
"ISSUES"	"EconomicOperands"	60
"FUTURES"	"EconomicOperands"	60
"VI"	"EconomicOperands"	60
"ANALYSIS"	"EconomicOperands"	60
"ASSESSMENT"	"EconomicOperands"	59
"BANK HOLDING COMPANIES"	"EconomicOperands"	59
"TRUST"	"EconomicOperands"	59
"CHAIRPERSON"	"EconomicOperands"	59
"VOTE"	"EconomicOperands"	59
"COLLECTED"	"EconomicOperands"	59
"BANKS"	"EconomicOperands"	59
"FEDERAL AGENCY"	"EconomicOperands"	59
"FUNCTIONS OF"	"EconomicOperands"	59
"VIOLATIONS"	"EconomicOperands"	59
"ACCOUNTS"	"EconomicOperands"	58
"COMPARABLE"	"EconomicOperands"	58
"DISTRICT"	"EconomicOperands"	58
"SAFETY"	"EconomicOperands"	58
"DESIGNATED FINANCIAL MARKET UTILITY"	"EconomicOperands"	58
"ESTABLISHING"	"EconomicOperands"	58
"CAUSE"	"EconomicOperands"	58
"INVESTMENT ADVISERS"	"EconomicOperands"	58
"GUARANTEE"	"EconomicOperands"	58
"LENDING"	"EconomicOperands"	58
"OPERATIONS"	"EconomicOperands"	58
"FACTORS"	"EconomicOperands"	58
"PERFORM"	"EconomicOperands"	57
"ASSET"	"EconomicOperands"	57
"FAILURE"	"EconomicOperands"	57
"INDIVIDUALS"	"EconomicOperands"	57
"FINANCIAL PRODUCT"	"EconomicOperands"	57
"CREDIT RATINGS"	"EconomicOperands"	57
"AVAILABILITY"	"EconomicOperands"	57
"INTERESTS"	"EconomicOperands"	57
"EFFECTIVENESS"	"EconomicOperands"	57
"FIRM"	"EconomicOperands"	57
"INTEREST RATE"	"EconomicOperands"	56
"MUNICIPAL ADVISOR"	"EconomicOperands"	56
"INTERNATIONAL"	"EconomicOperands"	56
"CATEGORY"	"EconomicOperands"	56
"REGISTER"	"EconomicOperands"	56
"SUBMISSION"	"EconomicOperands"	56
"LOSS"	"EconomicOperands"	56
"IMPLEMENT"	"EconomicOperands"	56
"OPPORTUNITY"	"EconomicOperands"	55
"BENEFIT"	"EconomicOperands"	55
"REGULATION OF"	"EconomicOperands"	55
"INCOME"	"EconomicOperands"	55
"COST"	"EconomicOperands"	55
"LIABILITIES"	"EconomicOperands"	55
"PRODUCTS"	"EconomicOperands"	54
"COMPTROLLER"	"EconomicOperands"	54
"INVESTOR"	"EconomicOperands"	54
"PRIVATE"	"EconomicOperands"	54
"OBTAIN"	"EconomicOperands"	54
"FEDERAL SAVINGS ASSOCIATION"	"EconomicOperands"	54
"SCOPE"	"EconomicOperands"	53
"FUNDING"	"EconomicOperands"	53
"DISCLOSE"	"EconomicOperands"	53
"OFFERING"	"EconomicOperands"	53
"COORDINATE"	"EconomicOperands"	53
"DUTY"	"EconomicOperands"	53
"BROUGHT"	"EconomicOperands"	53
"ASSESSMENTS"	"EconomicOperands"	53
"GOVERNING"	"EconomicOperands"	53
"TAKING"	"EconomicOperands"	53
"AGGREGATE"	"EconomicOperands"	53
"TRANSFERRED EMPLOYEE"	"EconomicOperands"	53
"FORECLOSURE"	"EconomicOperands"	52
"RESOURCES"	"EconomicOperands"	52
"ISSUANCE"	"EconomicOperands"	52
"SWAP DATA REPOSITORY"	"EconomicOperands"	52
"BORROWER"	"EconomicOperands"	52
"DIVISION"	"EconomicOperands"	52
"FILE"	"EconomicOperands"	52
"RESPONSIBILITIES"	"EconomicOperands"	52
"CHIEF"	"EconomicOperands"	51
"OPEN"	"EconomicOperands"	51
"EXPENSES"	"EconomicOperands"	51
"RESULT"	"EconomicOperands"	51
"CONSUMER FINANCIAL PRODUCT OR SERVICE"	"EconomicOperands"	51
"APPEAL"	"EconomicOperands"	51
"APPRAISER"	"EconomicOperands"	51
"SERVICER"	"EconomicOperands"	50
"PERFORMING"	"EconomicOperands"	50
"FINDINGS"	"EconomicOperands"	50
"TESTIMONY"	"EconomicOperands"	50
"ESTATE"	"EconomicOperands"	50
"SIZE"	"EconomicOperands"	50
"SUPERVISORY AGENCY"	"EconomicOperands"	50
"HOLDING COMPANIES"	"EconomicOperands"	50
"QUALIFIED FINANCIAL CONTRACT"	"EconomicOperands"	50
"SUBSIDIARIES"	"EconomicOperands"	50
"SECURITY-BASED SWAP EXECUTION FACILITY"	"EconomicOperands"	49
"INTERNAL"	"EconomicOperands"	49
"OPERATION"	"EconomicOperands"	49
"DEPOSITS"	"EconomicOperands"	49
"CAPITAL REQUIREMENTS"	"EconomicOperands"	49
"CONFIDENTIALITY"	"EconomicOperands"	49
"EDUCATION"	"EconomicOperands"	49
"IMPLEMENTATION"	"EconomicOperands"	49
"COMMERCIAL"	"EconomicOperands"	49
"SPECIAL"	"EconomicOperands"	49
"ENTER"	"EconomicOperands"	48
"RETENTION"	"EconomicOperands"	48
"ADVISORY"	"EconomicOperands"	48
"CARRYING"	"EconomicOperands"	48
"TREATED"	"EconomicOperands"	48
"ECONOMIC"	"EconomicOperands"	48
"CRITERIA"	"EconomicOperands"	48
"SUBJECT"	"EconomicOperands"	48
"CONSIDERATIONS"	"EconomicOperands"	48
"RECEIVES"	"EconomicOperands"	48
"FACILITATE"	"EconomicOperands"	48
"INCREASE"	"EconomicOperands"	48
"DOCUMENTS"	"EconomicOperands"	47
"INVOLVING"	"EconomicOperands"	47
"PUBLICATION"	"EconomicOperands"	47
"CONTINUE"	"EconomicOperands"	47
"PRESIDENT"	"EconomicOperands"	47
"CONSENT"	"EconomicOperands"	47
"GUIDELINES"	"EconomicOperands"	47
"PROTECT"	"EconomicOperands"	47
"LOCATED"	"EconomicOperands"	47
"SAVINGS AND LOAN HOLDING COMPANY"	"EconomicOperands"	47
"SUCCESSOR"	"EconomicOperands"	47
"SELF-REGULATORY ORGANIZATION"	"EconomicOperands"	46
"INDEX"	"EconomicOperands"	46
"INITIAL"	"EconomicOperands"	46
"NATIONAL CREDIT UNION ADMINISTRATION"	"EconomicOperands"	46
"ADDRESS"	"EconomicOperands"	46
"DEMAND"	"EconomicOperands"	46
"DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT"	"EconomicOperands"	46
"CHANGES"	"EconomicOperands"	46
"FRAUD"	"EconomicOperands"	46
"PERSONNEL"	"EconomicOperands"	46
"BECOME"	"EconomicOperands"	46
"TYPES"	"EconomicOperands"	45
"OBTAINED"	"EconomicOperands"	45
"ASSOCIATED"	"EconomicOperands"	45
"BANKING"	"EconomicOperands"	45
"ATTORNEY GENERAL"	"EconomicOperands"	45
"COPY"	"EconomicOperands"	45
"CREDITORS"	"EconomicOperands"	45
"RECORD"	"EconomicOperands"	45
"MEETS"	"EconomicOperands"	45
"EMPLOYMENT"	"EconomicOperands"	45
"NOTIFY"	"EconomicOperands"	45
"DEVELOPMENT"	"EconomicOperands"	45
"YEARS"	"EconomicOperands"	45
"AFFILIATES"	"EconomicOperands"	44
"CONDUCTING"	"EconomicOperands"	44
"PROMOTE"	"EconomicOperands"	44
"SENIOR"	"EconomicOperands"	44
"MORTGAGE ORIGINATOR"	"EconomicOperands"	44
"AWARD"	"EconomicOperands"	44
"COVERAGE"	"EconomicOperands"	44
"DAMAGES"	"EconomicOperands"	44
"SPECIAL ENTITY"	"EconomicOperands"	44
"RESPONSIBLE FOR"	"EconomicOperands"	44
"LIABILITY"	"EconomicOperands"	43
"RISK MANAGEMENT"	"EconomicOperands"	43
"LOSSES"	"EconomicOperands"	43
"INVESTMENTS"	"EconomicOperands"	43
"COVERED"	"EconomicOperands"	43
"DESIGNED"	"EconomicOperands"	43
"ELECTRONIC"	"EconomicOperands"	43
"ENGAGE"	"EconomicOperands"	43
"COVERED BROKER OR DEALER"	"EconomicOperands"	43
"DWELLING"	"EconomicOperands"	43
"FAIR"	"EconomicOperands"	43
"RELIEF"	"EconomicOperands"	42
"SECURE"	"EconomicOperands"	42
"RETAIL CUSTOMER"	"EconomicOperands"	42
"SOUNDNESS"	"EconomicOperands"	42
"SECRETARY OF THE TREASURY"	"EconomicOperands"	42
"REMAIN"	"EconomicOperands"	42
"MODIFICATION"	"EconomicOperands"	42
"CLAIMANT"	"EconomicOperands"	42
"FINDS"	"EconomicOperands"	42
"MASTER"	"EconomicOperands"	42
"EMERGENCY"	"EconomicOperands"	42
"PRIMARY"	"EconomicOperands"	41
"CHARGES"	"EconomicOperands"	41
"BUDGET"	"EconomicOperands"	41
"CONFIDENTIAL"	"EconomicOperands"	41
"REGULATORS"	"EconomicOperands"	41
"TRADED"	"EconomicOperands"	41
"SECURITY-BASED SWAP DATA REPOSITORY"	"EconomicOperands"	41
"PLANS"	"EconomicOperands"	41
"DESIGNATION"	"EconomicOperands"	41
"INVESTIGATION"	"EconomicOperands"	40
"PERFORMANCE"	"EconomicOperands"	40
"APPRAISAL SUBCOMMITTEE"	"EconomicOperands"	40
"INSTRUMENTS"	"EconomicOperands"	40
"COUNTERPARTIES"	"EconomicOperands"	40
"FACILITIES"	"EconomicOperands"	40
"REMITTANCE TRANSFER"	"EconomicOperands"	40
"NONBANK FINANCIAL COMPANY"	"EconomicOperands"	40
"COLLECTION"	"EconomicOperands"	40
"APPLIED"	"EconomicOperands"	39
"STOCK"	"EconomicOperands"	39
"INSPECTION"	"EconomicOperands"	39
"STAY"	"EconomicOperands"	39
"CONTAIN"	"EconomicOperands"	39
"LOCAL"	"EconomicOperands"	39
"PENALTIES"	"EconomicOperands"	39
"CONDITION"	"EconomicOperands"	39
"LABOR"	"EconomicOperands"	39
"EVENT"	"EconomicOperands"	39
"COMMITTEES"	"EconomicOperands"	39
"PROCEDURE"	"EconomicOperands"	39
"ACCOUNTABILITY"	"EconomicOperands"	39
"COMPLETE"	"EconomicOperands"	38
"COUNTRY"	"EconomicOperands"	38
"FOREIGN BANK"	"EconomicOperands"	38
"PRIMARY FINANCIAL REGULATORY AGENCY"	"EconomicOperands"	38
"STATE SAVINGS ASSOCIATION"	"EconomicOperands"	38
"REDUCTION"	"EconomicOperands"	38
"REPRESENTATIVE"	"EconomicOperands"	37
"LEVEL"	"EconomicOperands"	37
"REMITTANCE TRANSFER PROVIDER"	"EconomicOperands"	37
"INTERMEDIATE HOLDING COMPANY"	"EconomicOperands"	37
"EXPLANATION"	"EconomicOperands"	37
"FUTURES COMMISSION MERCHANT"	"EconomicOperands"	37
"TERMINATION"	"EconomicOperands"	37
"APPROVED"	"EconomicOperands"	37
"JUDICIAL"	"EconomicOperands"	37
"AREAS"	"EconomicOperands"	37
"EXTEND"	"EconomicOperands"	37
"HOUSE OF REPRESENTATIVES"	"EconomicOperands"	37
"LIFE"	"EconomicOperands"	37
"REGULATOR"	"EconomicOperands"	37
"CHARGE"	"EconomicOperands"	37
"INDEPENDENCE"	"EconomicOperands"	37
"ADMINISTRATION"	"EconomicOperands"	36
"SEPARATE"	"EconomicOperands"	36
"RECEIVERSHIP"	"EconomicOperands"	36
"MANDATORY"	"EconomicOperands"	36
"SUPERVISED SECURITIES HOLDING COMPANY"	"EconomicOperands"	36
"TRANSFERS"	"EconomicOperands"	36
"CUSTOMERS"	"EconomicOperands"	36
"INTEGRITY"	"EconomicOperands"	36
"SERVING"	"EconomicOperands"	36
"NOTIFICATION"	"EconomicOperands"	36
"PROMULGATE"	"EconomicOperands"	36
"ORGANIZATIONS"	"EconomicOperands"	36
"PRIVATE EQUITY FUND"	"EconomicOperands"	36
"COMMERCE"	"EconomicOperands"	36
"OFFER"	"EconomicOperands"	36
"CERTIFIED"	"EconomicOperands"	36
"MONITOR"	"EconomicOperands"	36
"NET"	"EconomicOperands"	36
"OPTIONS"	"EconomicOperands"	35
"CUSTODY"	"EconomicOperands"	35
"CURRENCY"	"EconomicOperands"	35
"CONTROLLED"	"EconomicOperands"	35
"OPERATING"	"EconomicOperands"	35
"CREDIT FACILITY"	"EconomicOperands"	35
"SECURITIES LAWS"	"EconomicOperands"	35
"OBJECTIVES"	"EconomicOperands"	35
"DECEPTIVE"	"EconomicOperands"	35
"HEALTH"	"EconomicOperands"	35
"ACQUISITION"	"EconomicOperands"	35
"LEASE"	"EconomicOperands"	35
"INSURER"	"EconomicOperands"	35
"EXECUTION"	"EconomicOperands"	35
"MAINTAINED"	"EconomicOperands"	35
"OWNED"	"EconomicOperands"	35
"COLLATERAL"	"EconomicOperands"	35
"HEDGE FUND"	"EconomicOperands"	35
"REMEDIES"	"EconomicOperands"	34
"EFFORTS"	"EconomicOperands"	34
"FINANCIAL ACTIVITIES"	"EconomicOperands"	34
"APPLICANT"	"EconomicOperands"	34
"OFFERED"	"EconomicOperands"	34
"SYSTEMIC RISK"	"EconomicOperands"	34
"ADVANCE"	"EconomicOperands"	34
"INSOLVENCY"	"EconomicOperands"	34
"DEPOSITED"	"EconomicOperands"	34
"STABILITY"	"EconomicOperands"	34
"TERMINATE"	"EconomicOperands"	34
"PARTICIPATION"	"EconomicOperands"	34
"STATES"	"EconomicOperands"	34
"INSURED CREDIT UNION"	"EconomicOperands"	34
"TAX"	"EconomicOperands"	34
"RATES"	"EconomicOperands"	34
"OWNERSHIP"	"EconomicOperands"	33
"ASSET-BACKED SECURITY"	"EconomicOperands"	33
"MEASURES"	"EconomicOperands"	33
"PROFESSIONAL"	"EconomicOperands"	33
"BRANCH"	"EconomicOperands"	33
"REGARD"	"EconomicOperands"	33
"SECRETARY OF HOUSING AND URBAN DEVELOPMENT"	"EconomicOperands"	33
"BANKRUPTCY CODE"	"EconomicOperands"	33
"WORK"	"EconomicOperands"	33
"CREDIT RATING"	"EconomicOperands"	33
"SELLER"	"EconomicOperands"	33
"ELIGIBLE"	"EconomicOperands"	33
"INITIATE"	"EconomicOperands"	33
"DEPOSIT INSURANCE"	"EconomicOperands"	33
"REPAYMENT"	"EconomicOperands"	33
"PRACTICABLE"	"EconomicOperands"	33
"STEPS"	"EconomicOperands"	32
"OUTSTANDING"	"EconomicOperands"	32
"PUBLICLY"	"EconomicOperands"	32
"RATING"	"EconomicOperands"	32
"ACCEPT"	"EconomicOperands"	32
"MINIMIZE"	"EconomicOperands"	32
"DEPOSIT"	"EconomicOperands"	32
"EMPLOYED"	"EconomicOperands"	32
"PORTION"	"EconomicOperands"	32
"BECOME EFFECTIVE"	"EconomicOperands"	32
"MORTGAGES"	"EconomicOperands"	32
"PUBLISH"	"EconomicOperands"	32
"SENDER"	"EconomicOperands"	32
"MODEL"	"EconomicOperands"	32
"CREDIT EXPOSURE"	"EconomicOperands"	32
"JOINT"	"EconomicOperands"	32
"RESEARCH"	"EconomicOperands"	32
"BORROWERS"	"EconomicOperands"	32
"STAFF"	"EconomicOperands"	32
"SOURCE"	"EconomicOperands"	32
"PUBLISHED"	"EconomicOperands"	32
"ENTITLED"	"EconomicOperands"	32
"ASSOCIATIONS"	"EconomicOperands"	32
"PRODUCTION"	"EconomicOperands"	31
"PROPRIETARY TRADING"	"EconomicOperands"	31
"MONITORING"	"EconomicOperands"	31
"REDUCE"	"EconomicOperands"	31
"POINTS"	"EconomicOperands"	31
"CORE PRINCIPLES"	"EconomicOperands"	31
"JUDGMENT"	"EconomicOperands"	31
"APPROPRIATED"	"EconomicOperands"	31
"EXCLUSION"	"EconomicOperands"	31
"EVIDENCE"	"EconomicOperands"	31
"IFI"	"EconomicOperands"	31
"LICENSING"	"EconomicOperands"	31
"NONFINANCIAL"	"EconomicOperands"	31
"BOOKS"	"EconomicOperands"	31
"TIMES"	"EconomicOperands"	31
"CLEAR"	"EconomicOperands"	31
"INSURANCE COMPANY"	"EconomicOperands"	31
"PRIVATE FUND"	"EconomicOperands"	31
"REPOSITORIES"	"EconomicOperands"	31
"FINANCIAL MARKET UTILITY"	"EconomicOperands"	31
"PRUDENTIAL"	"EconomicOperands"	30
"PRUDENTIAL STANDARDS"	"EconomicOperands"	30
"DEFINE"	"EconomicOperands"	30
"LIST"	"EconomicOperands"	30
"COUNSEL"	"EconomicOperands"	30
"FINANCING"	"EconomicOperands"	30
"TOTAL CONSOLIDATED"	"EconomicOperands"	30
"LIQUIDITY"	"EconomicOperands"	30
"PREPARE"	"EconomicOperands"	30
"POSE"	"EconomicOperands"	30
"EVALUATION"	"EconomicOperands"	30
"SALES"	"EconomicOperands"	30
"REQUESTS"	"EconomicOperands"	30
"REPORTED"	"EconomicOperands"	30
"ENUMERATED"	"EconomicOperands"	30
"LIMITED"	"EconomicOperands"	30
"DOLLAR"	"EconomicOperands"	30
"CREDITED"	"EconomicOperands"	30
"COVERED TRANSACTION"	"EconomicOperands"	30
"MANIPULATION"	"EconomicOperands"	30
"STATE BANK"	"EconomicOperands"	30
"BONA FIDE"	"EconomicOperands"	30
"USING"	"EconomicOperands"	30
"SHAREHOLDERS"	"EconomicOperands"	30
"CLEARING REQUIREMENT"	"EconomicOperands"	30
"SWAPS ENTITY"	"EconomicOperands"	30
"LARGE"	"EconomicOperands"	30
"PROCESSING"	"EconomicOperands"	30
"FULL"	"EconomicOperands"	30
"ELECTION"	"EconomicOperands"	30
"STRUCTURE"	"EconomicOperands"	30
"CONFLICT MINERAL"	"EconomicOperands"	29
"ITEMS"	"EconomicOperands"	29
"RECEIVING"	"EconomicOperands"	29
"RECORDKEEPING"	"EconomicOperands"	29
"EXAMINE"	"EconomicOperands"	29
"ADJUSTED"	"EconomicOperands"	29
"ESCROW"	"EconomicOperands"	29
"COMMENT"	"EconomicOperands"	29
"PARTICIPANT"	"EconomicOperands"	29
"LIEN"	"EconomicOperands"	29
"MATERIALS"	"EconomicOperands"	29
"EXPIRATION"	"EconomicOperands"	29
"ADJUSTMENT"	"EconomicOperands"	29
"ADVOCATE"	"EconomicOperands"	29
"TRANSITION"	"EconomicOperands"	29
"DEMOCRATIC REPUBLIC OF THE CONGO"	"EconomicOperands"	29
"LICENSED"	"EconomicOperands"	29
"ARISE"	"EconomicOperands"	28
"UNFAIR"	"EconomicOperands"	28
"INSTRUMENT"	"EconomicOperands"	28
"AFFECTING"	"EconomicOperands"	28
"CASH"	"EconomicOperands"	28
"PERSONAL"	"EconomicOperands"	28
"IDENTIFYING"	"EconomicOperands"	28
"TEMPORARY"	"EconomicOperands"	28
"INCURRED"	"EconomicOperands"	28
"POWER"	"EconomicOperands"	28
"IMPROVE"	"EconomicOperands"	28
"PRIVILEGE"	"EconomicOperands"	28
"DEVELOP"	"EconomicOperands"	28
"PARTIES"	"EconomicOperands"	28
"IDENTIFICATION"	"EconomicOperands"	28
"ACCURATE"	"EconomicOperands"	28
"REIMBURSEMENT"	"EconomicOperands"	28
"SHARE"	"EconomicOperands"	28
"REFLECT"	"EconomicOperands"	28
"BALANCE"	"EconomicOperands"	28
"PRESCRIBING"	"EconomicOperands"	28
"SCHEDULE"	"EconomicOperands"	28
"CONDUCT OF"	"EconomicOperands"	28
"APPRAISAL MANAGEMENT COMPANY"	"EconomicOperands"	28
"AREA"	"EconomicOperands"	27
"FULLY"	"EconomicOperands"	27
"PRIORITY"	"EconomicOperands"	27
"REINSURANCE"	"EconomicOperands"	27
"DERIVATIVES"	"EconomicOperands"	27
"APPROPRIATIONS"	"EconomicOperands"	27
"ABUSIVE"	"EconomicOperands"	27
"JOINT RESOLUTION"	"EconomicOperands"	27
"SECURITIZER"	"EconomicOperands"	27
"SINGLE"	"EconomicOperands"	27
"SUBPOENA"	"EconomicOperands"	27
"FEDERALLY"	"EconomicOperands"	27
"GOODS"	"EconomicOperands"	27
"ALLEGED"	"EconomicOperands"	27
"MINORITY"	"EconomicOperands"	27
"QUALIFIED"	"EconomicOperands"	27
"RETIREMENT"	"EconomicOperands"	27
"COSTS OF"	"EconomicOperands"	27
"FINDING"	"EconomicOperands"	26
"PORTFOLIO"	"EconomicOperands"	26
"PARTNERSHIP"	"EconomicOperands"	26
"FUNCTION"	"EconomicOperands"	26
"INCLUDED"	"EconomicOperands"	26
"COMMODITIES"	"EconomicOperands"	26
"EXECUTED"	"EconomicOperands"	26
"TREASURY"	"EconomicOperands"	26
"CHARGED"	"EconomicOperands"	26
"CLEARING ORGANIZATION"	"EconomicOperands"	26
"COMPETITIVE"	"EconomicOperands"	26
"ELECTRONIC DEBIT TRANSACTION"	"EconomicOperands"	26
"EXTENDED"	"EconomicOperands"	26
"DEPOSITORY INSTITUTIONS"	"EconomicOperands"	26
"ADJUSTMENTS"	"EconomicOperands"	26
"OFFICERS"	"EconomicOperands"	26
"ARRANGEMENTS"	"EconomicOperands"	26
"ASSIGNMENT"	"EconomicOperands"	26
"ALTERNATIVE"	"EconomicOperands"	26
"CUSTODIAN"	"EconomicOperands"	26
"SHAREHOLDER"	"EconomicOperands"	26
"INCIDENTAL"	"EconomicOperands"	26
"OFFSET"	"EconomicOperands"	26
"RESULTING"	"EconomicOperands"	26
"SEEKING"	"EconomicOperands"	26
"BORROWING"	"EconomicOperands"	26
"APPROPRIATE FINANCIAL REGULATOR"	"EconomicOperands"	26
"EFFECTS"	"EconomicOperands"	25
"RESOLVE"	"EconomicOperands"	25
"GUIDANCE"	"EconomicOperands"	25
"CODE"	"EconomicOperands"	25
"ASSIST"	"EconomicOperands"	25
"INVESTOR PROTECTION"	"EconomicOperands"	25
"AFFAIRS"	"EconomicOperands"	25
"EMPLOYER"	"EconomicOperands"	25
"MERCHANT"	"EconomicOperands"	25
"ISSUING"	"EconomicOperands"	25
"MEMBERSHIP"	"EconomicOperands"	25
"FIDUCIARY"	"EconomicOperands"	25
"NATURAL"	"EconomicOperands"	25
"BELIEVE"	"EconomicOperands"	25
"INDUSTRY"	"EconomicOperands"	25
"COMMITTED"	"EconomicOperands"	25
"ORGANIZED"	"EconomicOperands"	25
"PREPAYMENT"	"EconomicOperands"	25
"RESPONSIBILITY"	"EconomicOperands"	25
"INVOLVED"	"EconomicOperands"	25
"INTERSTATE"	"EconomicOperands"	25
"PRIVILEGES"	"EconomicOperands"	25
"NONADMITTED INSURANCE"	"EconomicOperands"	25
"RETAILER"	"EconomicOperands"	25
"TELEPHONE"	"EconomicOperands"	25
"WITNESS"	"EconomicOperands"	25
"CONVERSION"	"EconomicOperands"	25
"DISCOVERY"	"EconomicOperands"	25
"NONCOMPLIANCE"	"EconomicOperands"	25
"ENHANCED"	"EconomicOperands"	25
"SMALL BUSINESS"	"EconomicOperands"	25
"DEPOSITORY INSTITUTION HOLDING COMPANY"	"EconomicOperands"	25
"PREEMPTION"	"EconomicOperands"	25
"THREAT"	"EconomicOperands"	25
"COMPREHENSIVE"	"EconomicOperands"	25
"ELIGIBLE CONTRACT PARTICIPANT"	"EconomicOperands"	25
"SECURITY-BASED SWAP AGREEMENT"	"EconomicOperands"	25
"STATEMENTS"	"EconomicOperands"	24
"EXECUTIVE"	"EconomicOperands"	24
"MEETING"	"EconomicOperands"	24
"SETTING"	"EconomicOperands"	24
"UNSECURED"	"EconomicOperands"	24
"TRANSMIT"	"EconomicOperands"	24
"INSTRUMENTALITY"	"EconomicOperands"	24
"DESIGNATE"	"EconomicOperands"	24
"NEED"	"EconomicOperands"	24
"FOREIGN BANKS"	"EconomicOperands"	24
"RETAIN"	"EconomicOperands"	24
"DISPOSITION"	"EconomicOperands"	24
"INTERIM"	"EconomicOperands"	24
"DISCOUNT"	"EconomicOperands"	24
"ATTORNEY"	"EconomicOperands"	24
"ERROR"	"EconomicOperands"	24
"PREMIUMS"	"EconomicOperands"	24
"AVOID"	"EconomicOperands"	24
"DESCRIBING"	"EconomicOperands"	24
"ORAL"	"EconomicOperands"	24
"CONTRIBUTION"	"EconomicOperands"	24
"GOVERNANCE"	"EconomicOperands"	24
"FINANCIAL MARKETS"	"EconomicOperands"	24
"FEDERAL RESERVE SYSTEM RETIREMENT PLAN"	"EconomicOperands"	24
"FINANCIAL STABILITY OVERSIGHT COUNCIL"	"EconomicOperands"	24
"UNDERWRITING"	"EconomicOperands"	24
"CONTAINED"	"EconomicOperands"	24
"COMMISSIONS"	"EconomicOperands"	24
"PAYMENT CARD NETWORK"	"EconomicOperands"	24
"DISCLOSED"	"EconomicOperands"	24
"COURTS"	"EconomicOperands"	24
"USES"	"EconomicOperands"	24
"EXCLUSIVE"	"EconomicOperands"	24
"SEEK"	"EconomicOperands"	23
"FINANCIAL LITERACY"	"EconomicOperands"	23
"OMBUDSMAN"	"EconomicOperands"	23
"RETAIL"	"EconomicOperands"	23
"CONSUMER FINANCIAL PROTECTION FUNCTIONS"	"EconomicOperands"	23
"VOLUME"	"EconomicOperands"	23
"MAJORITY"	"EconomicOperands"	23
"GOVERNMENTAL"	"EconomicOperands"	23
"MONETARY"	"EconomicOperands"	23
"LEVERAGE"	"EconomicOperands"	23
"ACQUIRE"	"EconomicOperands"	23
"OFFICE OF FINANCIAL RESEARCH"	"EconomicOperands"	23
"RELATE"	"EconomicOperands"	23
"SMALL"	"EconomicOperands"	23
"SELL"	"EconomicOperands"	23
"MAINTENANCE"	"EconomicOperands"	23
"MODIFY"	"EconomicOperands"	23
"HEAD"	"EconomicOperands"	23
"ADMINISTER"	"EconomicOperands"	23
"APPRAISERS"	"EconomicOperands"	23
"TAXES"	"EconomicOperands"	23
"PERIODS"	"EconomicOperands"	23
"CREDIT RISK"	"EconomicOperands"	23
