helping,EconomicOperands
computerized,EconomicOperands
section 4 of the department of housing and urban development act (42 u.s.c. 3533),LegalReferences
registry,EconomicOperands
previous,LogicalConnectors
maiden lane iii,EconomicOperands
confusing,EconomicOperands
extort,EconomicOperands
land,EconomicOperands
subdivision,EconomicOperands
refinanced,EconomicOperands
(30 u.s.c. 801 et seq.),LegalReferences
renegotiating,EconomicOperands
refinances,EconomicOperands
"december 1, 2007",Attributes
2001,Attributes
2006,Attributes
libraries,EconomicOperands
2004,Attributes
2005,Attributes
2008,Attributes
rescues,EconomicOperands
limited,EconomicOperands
consolidated,EconomicOperands
bear,EconomicOperands
committee on the judiciary,EconomicOperands
facilities,EconomicOperands
act (12 u.s.c. 1462),LegalReferences
assembled,EconomicOperands
defraud,EconomicOperands
violate,EconomicOperands
granting,RegulatoryOperators
eligible,EconomicOperands
section 552a,LegalReferences
relates to,LogicalConnectors
disability,EconomicOperands
contravention,EconomicOperands
presents,EconomicOperands
protections,EconomicOperands
whatsoever,FunctionWords
"$1,000,000",Attributes
alternating,EconomicOperands
applied,EconomicOperands
updated,EconomicOperands
promulgated,RegulatoryOperators
legislators,EconomicOperands
void,EconomicOperands
rise,Other
entitlements,EconomicOperands
handling,EconomicOperands
financial firms,EconomicOperands
govern,EconomicOperands
affect,EconomicOperands
owning,EconomicOperands
pooled,EconomicOperands
on behalf of,FunctionWords
contemplated,EconomicOperands
companies,EconomicOperands
convenience,EconomicOperands
notifying,EconomicOperands
delegate,EconomicOperands
succession,EconomicOperands
indices,EconomicOperands
enhance,EconomicOperands
inaction,EconomicOperands
heading,Other
concise,EconomicOperands
construed,Other
consistent,Attributes
guidelines,EconomicOperands
direct,EconomicOperands
feasibility,EconomicOperands
surrounding,EconomicOperands
likely,Attributes
in concert,EconomicOperands
naic,EconomicOperands
established,RegulatoryOperators
simultaneously maintaining,EconomicOperands
supplied,EconomicOperands
in the case of,LogicalConnectors
establishes,RegulatoryOperators
new,EconomicOperands
net,EconomicOperands
increasing,EconomicOperands
seeks,EconomicOperands
commingling,EconomicOperands
deemed,RegulatoryOperators
simultaneously,EconomicOperands
evaluating,EconomicOperands
interstate,EconomicOperands
error,EconomicOperands
refinement,EconomicOperands
protection,EconomicOperands
proceeds credited,EconomicOperands
represented,EconomicOperands
affiliated,EconomicOperands
gao audit,EconomicOperands
section 11a,LegalReferences
contraction,EconomicOperands
commonly known as,FunctionWords
substance,EconomicOperands
"june 8, 2002",Attributes
forum,EconomicOperands
inception,EconomicOperands
items,EconomicOperands
study,EconomicOperands
economics,EconomicOperands
bureau of labor statistics,EconomicOperands
expedited,EconomicOperands
harass,EconomicOperands
permit,RegulatoryOperators
adopting,EconomicOperands
settled,EconomicOperands
managing member,EconomicOperands
eliminating expectations,EconomicOperands
appropriately,Attributes
sections 5(c)(1),LegalReferences
secure,EconomicOperands
discontinuous,EconomicOperands
highly,Attributes
brought,EconomicOperands
refuse,EconomicOperands
referred to,FunctionWords
agreement to repurchase,EconomicOperands
apportionment,EconomicOperands
public law 10173; 103 stat. 440,LegalReferences
negative,EconomicOperands
occupying,EconomicOperands
program,EconomicOperands
call,EconomicOperands
recommend,EconomicOperands
strike,Other
carried out,EconomicOperands
administering,EconomicOperands
type,EconomicOperands
reevaluate,EconomicOperands
standardized,EconomicOperands
successful,EconomicOperands
120 days,Attributes
hereby,FunctionWords
ascribe,EconomicOperands
award,EconomicOperands
disruption,EconomicOperands
85 percent,Attributes
real-time,EconomicOperands
continual,EconomicOperands
hold,EconomicOperands
tariff,EconomicOperands
circumstances,EconomicOperands
net worth,EconomicOperands
conflicting supervisory,EconomicOperands
unaffiliated,EconomicOperands
act (12 u.s.c. 1467a(a)(1)(d)(ii)),LegalReferences
work,EconomicOperands
straddle,EconomicOperands
incubator,EconomicOperands
60 days,Attributes
exceptions,RegulatoryOperators
revenues,EconomicOperands
committees on agriculture,EconomicOperands
conservatorship,EconomicOperands
proposed accounting,EconomicOperands
give,FunctionWords
household,EconomicOperands
preserving,EconomicOperands
organized,EconomicOperands
audit trail,EconomicOperands
implementations,EconomicOperands
involve,EconomicOperands
currency,EconomicOperands
reviewing,EconomicOperands
appointment,EconomicOperands
organizes,EconomicOperands
attract,EconomicOperands
guarantee,EconomicOperands
sought,Other
end,Other
recovery,EconomicOperands
chapter 35,LegalReferences
provide,EconomicOperands
verify,EconomicOperands
travel,EconomicOperands
10 percent,Attributes
house of representatives,EconomicOperands
real estate investments,EconomicOperands
answer,EconomicOperands
continuing qualification,EconomicOperands
comptroller general,EconomicOperands
gaming,EconomicOperands
commencing,EconomicOperands
regional,EconomicOperands
description,EconomicOperands
subpenaed,EconomicOperands
earlier,Attributes
loyalty,EconomicOperands
self-regulatory bodies,EconomicOperands
predicates,EconomicOperands
president,EconomicOperands
types,EconomicOperands
existing reports,EconomicOperands
attempt,EconomicOperands
third,Attributes
attracts,EconomicOperands
maintain,EconomicOperands
enter,EconomicOperands
inhabitant,EconomicOperands
operate,EconomicOperands
order,EconomicOperands
operations,EconomicOperands
restriction,RegulatoryOperators
executed,EconomicOperands
interpretation,EconomicOperands
alternative nationwide,EconomicOperands
prospective,Other
consent,EconomicOperands
concurrence,EconomicOperands
committees on financial services and ways and means,EconomicOperands
satisfied,RegulatoryOperators
eligible deferred,EconomicOperands
deducted,EconomicOperands
risk-related,EconomicOperands
technologically practicable,EconomicOperands
misconduct,EconomicOperands
margining,EconomicOperands
cross-marketing,EconomicOperands
personal,EconomicOperands
fix,EconomicOperands
"50,000",Attributes
writing,EconomicOperands
written bilateral,EconomicOperands
september 30,Attributes
nonpublic,EconomicOperands
approve,RegulatoryOperators
omitted,EconomicOperands
weeks,EconomicOperands
(1)(f),LegalReferences
15 percent,Attributes
flood disaster protection act of 1973,LegalReferences
affected,EconomicOperands
combination,EconomicOperands
accruing,EconomicOperands
safe,EconomicOperands
academics,EconomicOperands
divesting,EconomicOperands
advise,EconomicOperands
bank,EconomicOperands
structural,EconomicOperands
conditioned on,LogicalConnectors
notified,EconomicOperands
inventory,EconomicOperands
reasonably,Attributes
classified,EconomicOperands
legally binding agreement,EconomicOperands
nonadmitted insurance,EconomicOperands
capricious,EconomicOperands
reasonable,Attributes
fitness,EconomicOperands
written agreement,EconomicOperands
material fact,EconomicOperands
summarily,EconomicOperands
side,EconomicOperands
notifies,EconomicOperands
consolidate,EconomicOperands
interruption,EconomicOperands
schemes,EconomicOperands
financial,EconomicOperands
directly,Attributes
meets,EconomicOperands
series,EconomicOperands
12 u.s.c. 1701p1,LegalReferences
carry,EconomicOperands
used,EconomicOperands
trading,EconomicOperands
section 10a (12 u.s.c. 1848a),LegalReferences
substantially,FunctionWords
clauses,EconomicOperands
grandfather,LegalReferences
ring,EconomicOperands
borne,FunctionWords
culturally diverse pool,EconomicOperands
investment company act of 1940,LegalReferences
source of strength,EconomicOperands
open,EconomicOperands
waive,RegulatoryOperators
6 years,Attributes
electronic matching platform,EconomicOperands
adjust,EconomicOperands
adapt,EconomicOperands
assignment,EconomicOperands
interconnectedness,EconomicOperands
financial industry regulatory authority,EconomicOperands
forth,FunctionWords
45 days,Attributes
act (12 u.s.c. 1467a(o),LegalReferences
merchandising,EconomicOperands
nonprudential,EconomicOperands
associate,EconomicOperands
certifies,EconomicOperands
"committee on banking, housing, and urban affairs",EconomicOperands
free,EconomicOperands
managerial,EconomicOperands
disputes,EconomicOperands
formation,EconomicOperands
does not,FunctionWords
estimate,EconomicOperands
reinstatement,EconomicOperands
certified,EconomicOperands
conform,RegulatoryOperators
incorporates,EconomicOperands
created,EconomicOperands
priorities,EconomicOperands
creates,EconomicOperands
ministries,EconomicOperands
deems,RegulatoryOperators
incorporated,EconomicOperands
signature,EconomicOperands
reserving,Other
code of federal regulations,LegalReferences
repealed,RegulatoryOperators
validated complaints,EconomicOperands
already,Attributes
suspension,EconomicOperands
thereon,FunctionWords
knowingly fail,EconomicOperands
interlocks,EconomicOperands
section 25a,LegalReferences
primary,EconomicOperands
thereof,FunctionWords
hearing,EconomicOperands
restrict,RegulatoryOperators
electronic,EconomicOperands
to the extent,LogicalConnectors
activities,EconomicOperands
rejects,EconomicOperands
engagement,EconomicOperands
needed,EconomicOperands
rates,EconomicOperands
listed,FunctionWords
prudential aspects,EconomicOperands
percentage,EconomicOperands
transmittal,EconomicOperands
enhancing,EconomicOperands
(12 u.s.c. 1828(g)),LegalReferences
serve,EconomicOperands
negotiating,EconomicOperands
federal energy regulatory commission,EconomicOperands
section 18(g),LegalReferences
eligible employer,EconomicOperands
to the extent feasible,Attributes
12 u.s.c. 1437 note,LegalReferences
programs,EconomicOperands
national credit union administration board,EconomicOperands
matter,Other
classes,EconomicOperands
mitigating,EconomicOperands
enables,EconomicOperands
jurisdictional disputes,EconomicOperands
acquisition,EconomicOperands
bridge,EconomicOperands
anticipates owning,EconomicOperands
mitigatory,EconomicOperands
effectuate,EconomicOperands
disseminated,EconomicOperands
section 4(j)(2)(a),LegalReferences
manner,Other
qualitatively,EconomicOperands
regulate,RegulatoryOperators
seek,EconomicOperands
traditionally,EconomicOperands
transacts,EconomicOperands
responsible,EconomicOperands
desist,EconomicOperands
causing,EconomicOperands
transmit,EconomicOperands
recordkeeping,EconomicOperands
greatest,LogicalConnectors
"september 30, 1996",Attributes
shall,RegulatoryOperators
object,EconomicOperands
subpoenas,EconomicOperands
optimized,EconomicOperands
involving,EconomicOperands
organization,EconomicOperands
retaining,EconomicOperands
inconsistency,EconomicOperands
reimbursement,EconomicOperands
mitigate,RegulatoryOperators
june 30,Attributes
antitrust,EconomicOperands
330-day,Attributes
calculated,EconomicOperands
clearing house,EconomicOperands
metal,EconomicOperands
possesses,EconomicOperands
table of contents,FunctionWords
accounted,EconomicOperands
place,EconomicOperands
enterprise,EconomicOperands
voting,EconomicOperands
registrants,EconomicOperands
public law 93100,LegalReferences
relative to,LogicalConnectors
advisory,EconomicOperands
amending,Other
standardized algorithmic descriptions,EconomicOperands
meetings,EconomicOperands
margin-setting,EconomicOperands
nominated,EconomicOperands
ending,EconomicOperands
undue,Attributes
implying,EconomicOperands
chartered,EconomicOperands
fewer than,LogicalConnectors
participate,EconomicOperands
endowment,EconomicOperands
certification materially,EconomicOperands
holder,EconomicOperands
guidance,EconomicOperands
90 days,Attributes
completes,EconomicOperands
computer-readable,EconomicOperands
screening,EconomicOperands
as soon as,LogicalConnectors
adequate,Attributes
protocols governing,EconomicOperands
do,FunctionWords
section 10(b)(2),LegalReferences
10,Attributes
quarterly listing of alien insurers,EconomicOperands
scalable,EconomicOperands
in favor of the,FunctionWords
report,EconomicOperands
15,Attributes
comply,RegulatoryOperators
volatility,EconomicOperands
covering,EconomicOperands
harmonized,EconomicOperands
twice,Attributes
analytical,EconomicOperands
movement,EconomicOperands
steal,EconomicOperands
respond,EconomicOperands
programmatic,EconomicOperands
mandatory,EconomicOperands
disaster,EconomicOperands
reference,EconomicOperands
consummation,EconomicOperands
evolving,EconomicOperands
calculate net,EconomicOperands
result,EconomicOperands
period beginning,EconomicOperands
15 u.s.c. 80b2(a)(11),LegalReferences
discussions,EconomicOperands
extend,EconomicOperands
best,EconomicOperands
antifraud,EconomicOperands
de minimis,Other
said,EconomicOperands
capacity,EconomicOperands
inappropriate,EconomicOperands
appropriated moneys,EconomicOperands
eligibility,EconomicOperands
unable,EconomicOperands
underserved communities,EconomicOperands
discovery,EconomicOperands
terms,Other
anticipates incurring,EconomicOperands
district of columbia circuit,EconomicOperands
nature,EconomicOperands
confusion,EconomicOperands
capital levels,EconomicOperands
authorizing,RegulatoryOperators
civil service,EconomicOperands
extent,EconomicOperands
carbon,EconomicOperands
convertible,EconomicOperands
stricter,EconomicOperands
linkage,EconomicOperands
improve,EconomicOperands
received,EconomicOperands
(12 u.s.c. 248a),LegalReferences
providing,EconomicOperands
prudential,EconomicOperands
reported,EconomicOperands
country,EconomicOperands
extracts,EconomicOperands
conclusions,EconomicOperands
participating,EconomicOperands
software containing intellectual,EconomicOperands
receives,EconomicOperands
receiver,EconomicOperands
surplus lines eligibility,EconomicOperands
requests,EconomicOperands
admission,EconomicOperands
deter abuses,EconomicOperands
negotiation,EconomicOperands
character,EconomicOperands
noninsured,EconomicOperands
