key;category;id_key;id_category;category_count;total_count;_duplicate
"been";"FunctionWords";2126;3;119649;3;1
"before";"LogicalConnectors";2127;5;24677;316;1
"begin";"EconomicOperands";2128;2;73007;9;1
"beginning";"EconomicOperands";2129;2;73007;92;1
"begins";"EconomicOperands";2130;2;73007;8;1
"behind";"FunctionWords";2131;3;119649;2;1
"below";"FunctionWords";2132;3;119649;1;1
"benefit";"EconomicOperands";2133;2;73007;53;1
"benefits";"EconomicOperands";2134;2;73007;69;1
"benefits)";"EconomicOperands";2135;2;73007;2;1
"between";"FunctionWords";2136;3;119649;119;1
"beyond";"FunctionWords";2137;3;119649;2;1
"board";"EconomicOperands";2138;2;73007;99;1
"boards";"EconomicOperands";2139;2;73007;8;1
"bonuses";"EconomicOperands";2140;2;73007;2;1
"borrowing";"EconomicOperands";2141;2;73007;26;1
"both";"FunctionWords";2142;3;119649;50;1
"both)";"FunctionWords";2143;3;119649;4;1
"branch";"EconomicOperands";2144;2;73007;37;1
"branching";"EconomicOperands";2145;2;73007;1;1
"briefly";"LogicalConnectors";2146;5;24677;1;1
"broker";"EconomicOperands";2147;2;73007;163;1
"broker-dealer";"EconomicOperands";2148;2;73007;4;1
"broker-dealers";"EconomicOperands";2149;2;73007;3;1
"brokers";"EconomicOperands";2150;2;73007;97;1
"bubbles";"EconomicOperands";2151;2;73007;2;1
"bureau";"EconomicOperands";2152;2;73007;17;1
"business";"EconomicOperands";2153;2;73007;193;1
"business)";"EconomicOperands";2154;2;73007;4;1
"businesses";"EconomicOperands";2155;2;73007;23;1
"but";"LogicalConnectors";2156;5;24677;103;1
"by";"FunctionWords";2157;3;119649;4985;1
"can";"FunctionWords";2158;3;119649;25;1
"capabilities";"EconomicOperands";2159;2;73007;5;1
"capacity";"EconomicOperands";2160;2;73007;58;1
"capacity)";"EconomicOperands";2161;2;73007;1;1
"capital";"EconomicOperands";2162;2;73007;123;1
"capital)";"EconomicOperands";2163;2;73007;1;1
"capitalized";"EconomicOperands";2164;2;73007;6;1
"card";"EconomicOperands";2165;2;73007;21;1
"cards";"EconomicOperands";2166;2;73007;14;1
"care";"EconomicOperands";2167;2;73007;4;1
"case";"LogicalConnectors";2168;5;24677;16;1
"cases";"LogicalConnectors";2169;5;24677;1;1
"category";"EconomicOperands";2170;2;73007;56;1
"cause";"EconomicOperands";2171;2;73007;56;1
"causes";"EconomicOperands";2172;2;73007;4;1
"cease";"EconomicOperands";2173;2;73007;18;1
"ceases";"EconomicOperands";2174;2;73007;4;1
"center";"EconomicOperands";2175;2;73007;3;1
"certain";"FunctionWords";2176;3;119649;81;1
"certificate";"EconomicOperands";2177;2;73007;13;1
"certificates";"EconomicOperands";2178;2;73007;6;1
"chairman";"EconomicOperands";2179;2;73007;8;1
"chairperson";"EconomicOperands";2180;2;73007;2;1
"challenge";"EconomicOperands";2181;2;73007;2;1
"challenges";"EconomicOperands";2182;2;73007;3;1
"change";"EconomicOperands";2183;2;73007;94;1
"changes";"EconomicOperands";2184;2;73007;43;1
"changes)";"EconomicOperands";2185;2;73007;2;1
"characteristics";"EconomicOperands";2186;2;73007;12;1
"charge";"EconomicOperands";2187;2;73007;36;1
"charges";"EconomicOperands";2188;2;73007;41;1
"chartered";"EconomicOperands";2189;2;73007;22;1
"check";"EconomicOperands";2190;2;73007;15;1
"checks";"EconomicOperands";2191;2;73007;5;1
"checks)";"EconomicOperands";2192;2;73007;1;1
"cited";"Other";2193;6;7328;16;1
"citizenship";"EconomicOperands";2194;2;73007;1;1
"claim";"EconomicOperands";2195;2;73007;116;1
"claim)";"EconomicOperands";2196;2;73007;1;1
"claims";"EconomicOperands";2197;2;73007;82;1
"class";"EconomicOperands";2198;2;73007;662;1
"classification";"EconomicOperands";2199;2;73007;4;1
"classifications";"EconomicOperands";2200;2;73007;3;1
"clause";"EconomicOperands";2201;2;73007;3;1
"clauses";"EconomicOperands";2202;2;73007;1;1
"clearing";"EconomicOperands";2203;2;73007;215;1
"code";"EconomicOperands";2204;2;73007;2;1
"coercion";"EconomicOperands";2205;2;73007;1;1
"collect";"EconomicOperands";2206;2;73007;22;1
"collects";"EconomicOperands";2207;2;73007;5;1
"comma";"Other";2208;6;7328;7;1
"commence";"EconomicOperands";2209;2;73007;10;1
"commencing";"EconomicOperands";2210;2;73007;7;1
"commercial";"EconomicOperands";2211;2;73007;49;1
"commission";"EconomicOperands";2212;2;73007;52;1
"commissions";"EconomicOperands";2213;2;73007;5;1
"commitment";"EconomicOperands";2214;2;73007;4;1
"commitments";"EconomicOperands";2215;2;73007;2;1
"committee";"EconomicOperands";2216;2;73007;65;1
"committee)";"EconomicOperands";2217;2;73007;1;1
"committees";"EconomicOperands";2218;2;73007;33;1
"commodities";"EconomicOperands";2219;2;73007;22;1
"commodities)";"EconomicOperands";2220;2;73007;3;1
"commodity";"EconomicOperands";2221;2;73007;97;1
"commodity)";"EconomicOperands";2222;2;73007;1;1
"communities";"EconomicOperands";2223;2;73007;8;1
"community";"EconomicOperands";2224;2;73007;9;1
"companies";"EconomicOperands";2225;2;73007;325;1
"company";"EconomicOperands";2226;2;73007;1432;1
"company)";"EconomicOperands";2227;2;73007;7;1
"companys";"EconomicOperands";2228;2;73007;8;1
"compensation";"EconomicOperands";2229;2;73007;139;1
"compensation)";"EconomicOperands";2230;2;73007;3;1
"competency";"EconomicOperands";2231;2;73007;3;1
"competition";"EconomicOperands";2232;2;73007;11;1
"competitiveness";"EconomicOperands";2233;2;73007;5;1
"complex";"EconomicOperands";2234;2;73007;17;1
"complexity";"EconomicOperands";2235;2;73007;5;1
"compliance";"EconomicOperands";2236;2;73007;255;1
"comply";"RegulatoryOperators";2237;7;4175;71;1
"comptroller";"EconomicOperands";2238;2;73007;1;1
"concentrated";"EconomicOperands";2239;2;73007;2;1
"concentration";"EconomicOperands";2240;2;73007;14;1
"concentrations";"EconomicOperands";2241;2;73007;4;1
"concern";"EconomicOperands";2242;2;73007;4;1
"concerning";"LogicalConnectors";2243;5;24677;59;1
"concerns";"EconomicOperands";2244;2;73007;22;1
"concert";"EconomicOperands";2245;2;73007;2;1
"concert)";"EconomicOperands";2246;2;73007;1;1
"conclude";"LogicalConnectors";2247;5;24677;4;1
"condition";"EconomicOperands";2248;2;73007;21;1
"conditions";"EconomicOperands";2249;2;73007;125;1
"conduct";"EconomicOperands";2250;2;73007;205;1
"conducted";"EconomicOperands";2251;2;73007;100;1
"conducting";"EconomicOperands";2252;2;73007;44;1
"conducts";"EconomicOperands";2253;2;73007;12;1
"confidence";"EconomicOperands";2254;2;73007;7;1
"confidentiality";"EconomicOperands";2255;2;73007;34;1
"conflict";"EconomicOperands";2256;2;73007;18;1
"conflicts";"EconomicOperands";2257;2;73007;9;1
"conform";"RegulatoryOperators";2258;7;4175;17;1
"conforms";"RegulatoryOperators";2259;7;4175;1;1
"congress";"EconomicOperands";2260;2;73007;12;1
"consequences";"EconomicOperands";2261;2;73007;3;1
"consideration";"EconomicOperands";2262;2;73007;18;1
"considering";"LogicalConnectors";2263;5;24677;6;1
"consistent";"Attributes";2264;1;2335;122;1
"consolidated";"EconomicOperands";2265;2;73007;53;1
"consolidation";"EconomicOperands";2266;2;73007;8;1
"consolidation)";"EconomicOperands";2267;2;73007;1;1
"constraints";"EconomicOperands";2268;2;73007;1;1
"construction";"Other";2269;6;7328;69;1
"construed";"Other";2270;6;7328;126;1
"consult";"EconomicOperands";2271;2;73007;73;1
"consultation";"EconomicOperands";2272;2;73007;133;1
"consumer";"EconomicOperands";2273;2;73007;368;1
"consumer)";"EconomicOperands";2274;2;73007;1;1
"consumers";"EconomicOperands";2275;2;73007;169;1
"consumers)";"EconomicOperands";2276;2;73007;1;1
"consummation";"EconomicOperands";2277;2;73007;22;1
"content";"Other";2278;6;7328;15;1
"contents";"Other";2279;6;7328;9;1
"continue";"EconomicOperands";2280;2;73007;46;1
"continues";"EconomicOperands";2281;2;73007;4;1
"contract";"EconomicOperands";2282;2;73007;400;1
"contract)";"EconomicOperands";2283;2;73007;12;1
"contracts";"EconomicOperands";2284;2;73007;170;1
"contracts)";"EconomicOperands";2285;2;73007;2;1
"control";"EconomicOperands";2286;2;73007;86;1
"controlled";"EconomicOperands";2287;2;73007;33;1
"controlling";"EconomicOperands";2288;2;73007;15;1
"controls";"EconomicOperands";2289;2;73007;60;1
"controversy";"EconomicOperands";2290;2;73007;4;1
"convenience";"EconomicOperands";2291;2;73007;4;1
"convertible";"EconomicOperands";2292;2;73007;3;1
"cooperation";"EconomicOperands";2293;2;73007;6;1
"coordinate";"EconomicOperands";2294;2;73007;53;1
"coordination";"EconomicOperands";2295;2;73007;40;1
"corporate";"EconomicOperands";2296;2;73007;18;1
"corporation";"EconomicOperands";2297;2;73007;34;1
"corporations";"EconomicOperands";2298;2;73007;2;1
"cost";"EconomicOperands";2299;2;73007;51;1
"costs";"EconomicOperands";2300;2;73007;66;1
"costs)";"EconomicOperands";2301;2;73007;2;1
"could";"FunctionWords";2302;3;119649;48;1
"council";"EconomicOperands";2303;2;73007;9;1
"councils";"EconomicOperands";2304;2;73007;1;1
"counseling";"EconomicOperands";2305;2;73007;23;1
"country";"EconomicOperands";2306;2;73007;47;1
"country)";"EconomicOperands";2307;2;73007;1;1
"countrys";"EconomicOperands";2308;2;73007;3;1
"court";"EconomicOperands";2309;2;73007;189;1
"court)";"EconomicOperands";2310;2;73007;3;1
"courts";"EconomicOperands";2311;2;73007;16;1
"coverage";"EconomicOperands";2312;2;73007;43;1
"creation";"EconomicOperands";2313;2;73007;4;1
"credit";"EconomicOperands";2314;2;73007;363;1
"credit)";"EconomicOperands";2315;2;73007;1;1
"creditor";"EconomicOperands";2316;2;73007;132;1
"creditors";"EconomicOperands";2317;2;73007;44;1
"credits";"EconomicOperands";2318;2;73007;10;1
"creditworthiness";"EconomicOperands";2319;2;73007;1;1
"crisis";"EconomicOperands";2320;2;73007;2;1
"criteria";"EconomicOperands";2321;2;73007;42;1
"cross-marketing)";"EconomicOperands";2322;2;73007;2;1
"currency";"EconomicOperands";2323;2;73007;3;1
"custodian";"EconomicOperands";2324;2;73007;25;1
"custodians";"EconomicOperands";2325;2;73007;3;1
"customer";"EconomicOperands";2326;2;73007;99;1
"customer)";"EconomicOperands";2327;2;73007;1;1
"customers";"EconomicOperands";2328;2;73007;68;1
"damages";"EconomicOperands";2329;2;73007;4;1
"data";"EconomicOperands";2330;2;73007;255;1
"date";"EconomicOperands";2331;2;73007;979;1
"date)";"EconomicOperands";2332;2;73007;6;1
"dates";"EconomicOperands";2333;2;73007;10;1
"day";"EconomicOperands";2334;2;73007;10;1
"day)";"EconomicOperands";2335;2;73007;1;1
"days";"Attributes";2336;1;2335;150;1
"dealer";"EconomicOperands";2337;2;73007;492;1
"dealer)";"EconomicOperands";2338;2;73007;1;1
"dealers";"EconomicOperands";2339;2;73007;164;1
"dealers)";"EconomicOperands";2340;2;73007;1;1
"debt";"EconomicOperands";2341;2;73007;99;1
"debts";"EconomicOperands";2342;2;73007;4;1
"decision-making";"EconomicOperands";2343;2;73007;8;1
"declaration";"EconomicOperands";2344;2;73007;5;1
"deemed";"RegulatoryOperators";2345;7;4175;97;1
"deems";"RegulatoryOperators";2346;7;4175;40;1
"default";"EconomicOperands";2347;2;73007;88;1
"default)";"EconomicOperands";2348;2;73007;1;1
"defaults";"EconomicOperands";2349;2;73007;11;1
"defined";"EconomicOperands";2350;2;73007;338;1
"defined)";"EconomicOperands";2351;2;73007;1;1
"definition";"EconomicOperands";2352;2;73007;60;1
"definitions";"EconomicOperands";2353;2;73007;45;1
"definitions)";"EconomicOperands";2354;2;73007;1;1
"delegation";"EconomicOperands";2355;2;73007;1;1
"delegation)";"EconomicOperands";2356;2;73007;1;1
"delivery";"EconomicOperands";2357;2;73007;74;1
"demand";"EconomicOperands";2358;2;73007;46;1
"demands";"EconomicOperands";2359;2;73007;3;1
"deposit";"EconomicOperands";2360;2;73007;32;1
"depositor";"EconomicOperands";2361;2;73007;9;1
"depositors";"EconomicOperands";2362;2;73007;4;1
"deposits";"EconomicOperands";2363;2;73007;54;1
"derivative";"EconomicOperands";2364;2;73007;17;1
"derivatives";"EconomicOperands";2365;2;73007;25;1
"derived";"EconomicOperands";2366;2;73007;2;1
"describe";"Other";2367;6;7328;18;1
"described";"Other";2368;6;7328;673;1
"describes";"Other";2369;6;7328;6;1
"designation";"EconomicOperands";2370;2;73007;2;1
"designations";"EconomicOperands";2371;2;73007;2;1
"detail";"EconomicOperands";2372;2;73007;10;1
"details";"EconomicOperands";2373;2;73007;11;1
"determine";"RegulatoryOperators";2374;7;4175;182;1
"determined";"RegulatoryOperators";2375;7;4175;146;1
"determines";"RegulatoryOperators";2376;7;4175;213;1
"determining";"EconomicOperands";2377;2;73007;66;1
"development";"EconomicOperands";2378;2;73007;38;1
"developments";"EconomicOperands";2379;2;73007;10;1
"direct";"Attributes";2380;1;2335;48;1
"directly";"Attributes";2381;1;2335;125;1
"director";"EconomicOperands";2382;2;73007;42;1
"directors";"EconomicOperands";2383;2;73007;86;1
"directors)";"EconomicOperands";2384;2;73007;1;1
"disadvantages";"EconomicOperands";2385;2;73007;2;1
"disapprove";"RegulatoryOperators";2386;7;4175;5;1
"discipline";"EconomicOperands";2387;2;73007;4;1
"disclosure";"EconomicOperands";2388;2;73007;96;1
"disclosures";"EconomicOperands";2389;2;73007;59;1
"discount";"EconomicOperands";2390;2;73007;23;1
"discounts";"EconomicOperands";2391;2;73007;4;1
"discretion";"EconomicOperands";2392;2;73007;85;1
"dispose";"EconomicOperands";2393;2;73007;6;1
"disruptions";"EconomicOperands";2394;2;73007;5;1
"distress";"EconomicOperands";2395;2;73007;15;1
"distribution";"EconomicOperands";2396;2;73007;14;1
"distributions";"EconomicOperands";2397;2;73007;3;1
"diversification";"EconomicOperands";2398;2;73007;2;1
"diversity";"EconomicOperands";2399;2;73007;9;1
"dividend";"EconomicOperands";2400;2;73007;8;1
"dividends";"EconomicOperands";2401;2;73007;22;1
"do";"LegalReferences";2402;4;11153;1;1
"domestic";"EconomicOperands";2403;2;73007;13;1
"domicile";"EconomicOperands";2404;2;73007;7;1
"down";"FunctionWords";2405;3;119649;4;1
"duplication";"EconomicOperands";2406;2;73007;7;1
"during";"FunctionWords";2407;3;119649;141;1
"dynamics";"EconomicOperands";2408;2;73007;1;1
"each";"FunctionWords";2409;3;119649;542;1
"economy";"EconomicOperands";2410;2;73007;12;1
"education";"EconomicOperands";2411;2;73007;5;1
"effectiveness";"EconomicOperands";2413;2;73007;56;1
"effects";"EconomicOperands";2414;2;73007;36;1
"efficacy";"EconomicOperands";2415;2;73007;1;1
"efficiency";"EconomicOperands";2416;2;73007;12;1
"either";"LogicalConnectors";2417;5;24677;52;1
"eliminate";"EconomicOperands";2418;2;73007;7;1
"emergency";"EconomicOperands";2419;2;73007;28;1
"employee";"EconomicOperands";2420;2;73007;227;1
"employee)";"EconomicOperands";2421;2;73007;1;1
"employees";"EconomicOperands";2422;2;73007;183;1
"employeess";"EconomicOperands";2423;2;73007;1;1
"enactment";"Other";2424;6;7328;293;1
"end";"Other";2425;6;7328;456;1
"ends";"Other";2426;6;7328;5;1
"enforce";"RegulatoryOperators";2427;7;4175;126;1
"enforcement";"EconomicOperands";2428;2;73007;233;1
"enforces";"RegulatoryOperators";2429;7;4175;1;1
"enforcing";"RegulatoryOperators";2430;7;4175;11;1
"engage";"EconomicOperands";2431;2;73007;43;1
"engages";"EconomicOperands";2432;2;73007;19;1
"engaging";"EconomicOperands";2433;2;73007;17;1
"enhancements";"EconomicOperands";2434;2;73007;2;1
"ensure";"RegulatoryOperators";2435;7;4175;131;1
"ensures";"EconomicOperands";2436;2;73007;3;1
"ensuring";"RegulatoryOperators";2437;7;4175;12;1
"enterprises";"EconomicOperands";2438;2;73007;2;1
"entities";"EconomicOperands";2439;2;73007;166;1
"entity";"EconomicOperands";2440;2;73007;382;1
"entity)";"EconomicOperands";2441;2;73007;7;1
"entitys";"EconomicOperands";2442;2;73007;5;1
"equally";"LogicalConnectors";2443;5;24677;3;1
"equitable";"Attributes";2444;1;2335;20;1
"equity";"EconomicOperands";2445;2;73007;70;1
"especially";"LogicalConnectors";2446;5;24677;1;1
"establish";"RegulatoryOperators";2447;7;4175;246;1
"etc";"FunctionWords";2448;3;119649;2;1
"ethics";"EconomicOperands";2449;2;73007;13;1
"evaluate";"RegulatoryOperators";2450;7;4175;23;1
"evaluates";"RegulatoryOperators";2451;7;4175;3;1
"evasion";"EconomicOperands";2452;2;73007;19;1
"evasions";"EconomicOperands";2453;2;73007;9;1
"event";"EconomicOperands";2454;2;73007;43;1
"events";"EconomicOperands";2455;2;73007;3;1
"every";"FunctionWords";2456;3;119649;26;1
"evidence";"EconomicOperands";2457;2;73007;29;1
"examination";"EconomicOperands";2458;2;73007;117;1
"examinations";"EconomicOperands";2459;2;73007;71;1
"examine";"EconomicOperands";2460;2;73007;29;1
"examines";"EconomicOperands";2461;2;73007;1;1
"exceed";"EconomicOperands";2462;2;73007;70;1
"exceeds";"EconomicOperands";2463;2;73007;17;1
"except";"FunctionWords";2464;3;119649;163;1
"excepted";"RegulatoryOperators";2465;7;4175;17;1
"excepting";"FunctionWords";2466;3;119649;1;1
"exception";"RegulatoryOperators";2467;7;4175;25;1
"exceptions";"RegulatoryOperators";2468;7;4175;18;1
"exchange";"EconomicOperands";2469;2;73007;106;1
"exchange)";"EconomicOperands";2470;2;73007;1;1
"exchanges";"EconomicOperands";2471;2;73007;16;1
"excluding";"FunctionWords";2472;3;119649;7;1
"exempt";"RegulatoryOperators";2473;7;4175;77;1
"exemption";"RegulatoryOperators";2474;7;4175;80;1
"exemptions";"RegulatoryOperators";2475;7;4175;17;1
"exercise";"EconomicOperands";2476;2;73007;101;1
"exercises";"EconomicOperands";2477;2;73007;3;1
"exercising";"EconomicOperands";2478;2;73007;17;1
"existing";"EconomicOperands";2479;2;73007;52;1
"expansion";"EconomicOperands";2480;2;73007;4;1
"expense";"EconomicOperands";2481;2;73007;7;1
"expenses";"EconomicOperands";2482;2;73007;54;1
"explanation";"EconomicOperands";2483;2;73007;41;1
"explanations";"EconomicOperands";2484;2;73007;1;1
"exposure";"EconomicOperands";2485;2;73007;45;1
"exposures";"EconomicOperands";2486;2;73007;18;1
"extent";"EconomicOperands";2487;2;73007;281;1
"externally";"Attributes";2488;1;2335;4;1
"facilitator";"EconomicOperands";2489;2;73007;3;1
"facilitators";"EconomicOperands";2490;2;73007;4;1
"facility";"EconomicOperands";2491;2;73007;243;1
"fact";"LogicalConnectors";2492;5;24677;2;1
"failing";"FunctionWords";2493;3;119649;5;1
"failure";"EconomicOperands";2494;2;73007;50;1
"failures";"EconomicOperands";2495;2;73007;2;1
"fdic";"EconomicOperands";2496;2;73007;1;1
"feasible";"Attributes";2497;1;2335;4;1
"feature";"EconomicOperands";2498;2;73007;1;1
"features";"EconomicOperands";2499;2;73007;5;1
"federal";"EconomicOperands";2500;2;73007;1;1
"fee";"EconomicOperands";2501;2;73007;80;1
"fees";"EconomicOperands";2502;2;73007;121;1
"fees)";"EconomicOperands";2503;2;73007;5;1
"fewer";"FunctionWords";2504;3;119649;25;1
"fide";"EconomicOperands";2505;2;73007;30;1
"fiduciary";"EconomicOperands";2506;2;73007;24;1
"filing";"Other";2507;6;7328;57;1
"filings";"Other";2508;6;7328;3;1
"final";"EconomicOperands";2509;2;73007;140;1
"finally";"LogicalConnectors";2510;5;24677;1;1
"finance";"EconomicOperands";2511;2;73007;44;1
"financial";"EconomicOperands";2512;2;73007;511;1
"firm";"EconomicOperands";2513;2;73007;5;1
"firms";"EconomicOperands";2514;2;73007;10;1
"first";"LogicalConnectors";2515;5;24677;91;1
"following";"FunctionWords";2516;3;119649;724;1
"follows";"FunctionWords";2517;3;119649;100;1
"for";"FunctionWords";2518;3;119649;2989;1
"foreclosure";"EconomicOperands";2519;2;73007;51;1
"foreclosure)";"EconomicOperands";2520;2;73007;1;1
"foreclosures";"EconomicOperands";2521;2;73007;8;1
"foreign";"EconomicOperands";2522;2;73007;177;1
"formal";"EconomicOperands";2523;2;73007;8;1
"format";"EconomicOperands";2524;2;73007;3;1
"formation";"EconomicOperands";2525;2;73007;6;1
"forward";"EconomicOperands";2526;2;73007;3;1
"forwards";"EconomicOperands";2527;2;73007;13;1
"framework";"EconomicOperands";2528;2;73007;7;1
"fraud";"EconomicOperands";2529;2;73007;46;1
"frauds";"EconomicOperands";2530;2;73007;3;1
"frequency";"EconomicOperands";2531;2;73007;10;1
"from";"FunctionWords";2532;3;119649;732;1
"function";"EconomicOperands";2533;2;73007;26;1
"functions";"EconomicOperands";2534;2;73007;124;1
"functions)";"EconomicOperands";2535;2;73007;20;1
"fund";"EconomicOperands";2536;2;73007;186;1
"funding";"EconomicOperands";2537;2;73007;38;1
"funds";"EconomicOperands";2538;2;73007;194;1
"funds)";"EconomicOperands";2539;2;73007;1;1
"further";"LogicalConnectors";2540;5;24677;38;1
"future";"EconomicOperands";2541;2;73007;82;1
"futures";"EconomicOperands";2542;2;73007;61;1
"gain";"EconomicOperands";2543;2;73007;10;1
"gains";"EconomicOperands";2544;2;73007;3;1
"gaps";"EconomicOperands";2545;2;73007;7;1
"gatekeeper";"EconomicOperands";2546;2;73007;1;1
"gatekeepers";"EconomicOperands";2547;2;73007;1;1
"general";"FunctionWords";2548;3;119649;728;1
"generally";"FunctionWords";2549;3;119649;21;1
"generals";"FunctionWords";2550;3;119649;1;1
"generated";"EconomicOperands";2551;2;73007;3;1
"geographic";"EconomicOperands";2552;2;73007;7;1
"given";"FunctionWords";2553;3;119649;25;1
"gives";"FunctionWords";2554;3;119649;5;1
"giving";"FunctionWords";2555;3;119649;11;1
"goal";"EconomicOperands";2556;2;73007;2;1
"goals";"EconomicOperands";2557;2;73007;9;1
"goods";"EconomicOperands";2558;2;73007;27;1
"governance";"EconomicOperands";2559;2;73007;22;1
"government";"EconomicOperands";2560;2;73007;60;1
"governments";"EconomicOperands";2561;2;73007;12;1
"governors";"EconomicOperands";2562;2;73007;8;1
"grandfathered";"EconomicOperands";2563;2;73007;1;1
"granted";"LogicalConnectors";2564;5;24677;43;1
"granting";"LogicalConnectors";2565;5;24677;10;1
"greater";"LogicalConnectors";2566;5;24677;32;1
"group";"EconomicOperands";2567;2;73007;87;1
"group)";"EconomicOperands";2568;2;73007;1;1
"groups";"EconomicOperands";2569;2;73007;17;1
"growth";"EconomicOperands";2570;2;73007;11;1
"harmonization";"EconomicOperands";2571;2;73007;1;1
"has";"FunctionWords";2572;3;119649;495;1
"have";"FunctionWords";2573;3;119649;442;1
"having";"FunctionWords";2574;3;119649;56;1
"hazard";"EconomicOperands";2575;2;73007;6;1
"he";"FunctionWords";2576;3;119649;1;1
"health";"EconomicOperands";2577;2;73007;19;1
"hedging";"EconomicOperands";2578;2;73007;13;1
"held";"EconomicOperands";2579;2;73007;86;1
"her";"FunctionWords";2580;3;119649;10;1
"him";"FunctionWords";2581;3;119649;3;1
"his";"FunctionWords";2582;3;119649;15;1
"holdings";"EconomicOperands";2583;2;73007;4;1
"holds";"EconomicOperands";2584;2;73007;20;1
"home";"EconomicOperands";2585;2;73007;88;1
"homes";"EconomicOperands";2586;2;73007;7;1
"homes)";"EconomicOperands";2587;2;73007;1;1
"households";"EconomicOperands";2588;2;73007;5;1
"housing";"EconomicOperands";2589;2;73007;57;1
"however";"LogicalConnectors";2590;5;24677;9;1
"human";"EconomicOperands";2591;2;73007;1;1
"hybrid";"EconomicOperands";2592;2;73007;15;1
"identify";"EconomicOperands";2593;2;73007;61;1
"if";"LogicalConnectors";2594;5;24677;491;1
"illiquid";"EconomicOperands";2595;2;73007;3;1
"immediately";"Attributes";2596;1;2335;37;1
"impact";"EconomicOperands";2597;2;73007;65;1
"impacts";"EconomicOperands";2598;2;73007;4;1
"implementing";"RegulatoryOperators";2599;7;4175;33;1
"importance";"EconomicOperands";2600;2;73007;23;1
"important";"EconomicOperands";2601;2;73007;19;1
"improvements";"EconomicOperands";2602;2;73007;10;1
"in";"FunctionWords";2603;3;119649;5755;1
"in)";"FunctionWords";2604;3;119649;1;1
"incentive";"EconomicOperands";2605;2;73007;8;1
"incentives";"EconomicOperands";2606;2;73007;15;1
"incidental";"EconomicOperands";2607;2;73007;25;1
"incidentally";"LogicalConnectors";2608;5;24677;1;1
"include";"EconomicOperands";2609;2;73007;260;1
"includes";"EconomicOperands";2610;2;73007;76;1
"including";"EconomicOperands";2611;2;73007;581;1
"incorporated";"EconomicOperands";2612;2;73007;16;1
"increase";"EconomicOperands";2613;2;73007;45;1
"increases";"EconomicOperands";2614;2;73007;15;1
"independence";"EconomicOperands";2615;2;73007;30;1
"independent";"EconomicOperands";2616;2;73007;66;1
"index";"EconomicOperands";2617;2;73007;45;1
"index)";"EconomicOperands";2618;2;73007;2;1
"indirect";"Attributes";2619;1;2335;14;1
"indirectly";"Attributes";2620;1;2335;65;1
"individual";"EconomicOperands";2621;2;73007;3;1
"individuals";"EconomicOperands";2622;2;73007;5;1
"inform";"EconomicOperands";2623;2;73007;11;1
"information";"EconomicOperands";2624;2;73007;732;1
"information)";"EconomicOperands";2625;2;73007;1;1
"information-sharing";"EconomicOperands";2626;2;73007;8;1
"initial";"EconomicOperands";2627;2;73007;41;1
"initially";"LogicalConnectors";2628;5;24677;5;1
"innovation";"EconomicOperands";2629;2;73007;4;1
"innovations";"EconomicOperands";2630;2;73007;1;1
"inserting";"Other";2631;6;7328;1069;1
"insider";"EconomicOperands";2632;2;73007;6;1
"insiders";"EconomicOperands";2633;2;73007;2;1
"insolvency";"EconomicOperands";2634;2;73007;26;1
"insolvent";"EconomicOperands";2635;2;73007;18;1
"inspection";"EconomicOperands";2636;2;73007;33;1
"inspections";"EconomicOperands";2637;2;73007;13;1
"institution";"EconomicOperands";2638;2;73007;403;1
"institution)";"EconomicOperands";2639;2;73007;11;1
"institutions";"EconomicOperands";2640;2;73007;242;1
"instrument";"EconomicOperands";2641;2;73007;7;1
"instruments";"EconomicOperands";2642;2;73007;43;1
"insufficiency";"EconomicOperands";2643;2;73007;7;1
"insurance";"EconomicOperands";2644;2;73007;318;1
"insurance)";"EconomicOperands";2645;2;73007;3;1
"insurer";"EconomicOperands";2646;2;73007;55;1
"insurer)";"EconomicOperands";2647;2;73007;1;1
"insurers";"EconomicOperands";2648;2;73007;12;1
"integrity";"EconomicOperands";2649;2;73007;36;1
"intent";"EconomicOperands";2650;2;73007;16;1
"interest";"EconomicOperands";2651;2;73007;342;1
"interest)";"EconomicOperands";2652;2;73007;2;1
"interests";"EconomicOperands";2653;2;73007;55;1
"interlocks";"EconomicOperands";2654;2;73007;2;1
"intermediaries";"EconomicOperands";2655;2;73007;2;1
"intermediate";"EconomicOperands";2656;2;73007;6;1
"international";"EconomicOperands";2657;2;73007;44;1
"internet";"EconomicOperands";2658;2;73007;1;1
"interpretations";"EconomicOperands";2659;2;73007;12;1
"interstate";"EconomicOperands";2660;2;73007;24;1
"intervention";"EconomicOperands";2661;2;73007;1;1
"into";"FunctionWords";2662;3;119649;252;1
"into)";"FunctionWords";2663;3;119649;3;1
"invest";"EconomicOperands";2664;2;73007;2;1
"investigation";"EconomicOperands";2665;2;73007;2;1
"investigator";"EconomicOperands";2666;2;73007;17;1
"investment";"EconomicOperands";2667;2;73007;140;1
"investments";"EconomicOperands";2668;2;73007;34;1
"investor";"EconomicOperands";2669;2;73007;29;1
"investors";"EconomicOperands";2670;2;73007;137;1
"involve";"EconomicOperands";2671;2;73007;6;1
"involvement";"EconomicOperands";2672;2;73007;6;1
"involves";"EconomicOperands";2673;2;73007;14;1
"issue";"EconomicOperands";2675;2;73007;163;1
"issued";"EconomicOperands";2676;2;73007;15;1
